segment_id,speech_id,date,party,sentence_idx,mention_text,mention_type,masked_sentence,animal,cargo,disease,flood_tide,machine,vermin,invasion,threat
680213549_66,680213549,19250226,R,0,Portuguese,nationality,[MASK] .,0.00012341122783254832,2.681436308193952e-05,3.332030973979272e-05,0.00016267044702544808,0.00035794771974906325,8.320508641190827e-05,0.00023256537679117173,5.489079194376245e-05
680213549_66,680213549,19250226,R,1,English,nationality,[MASK] .,0.00012341122783254832,2.681436308193952e-05,3.332030973979272e-05,0.00016267044702544808,0.00035794771974906325,8.320508641190827e-05,0.00023256537679117173,5.489079194376245e-05
680213549_66,680213549,19250226,R,2,French,nationality,[MASK] .,0.00012341122783254832,2.681436308193952e-05,3.332030973979272e-05,0.00016267044702544808,0.00035794771974906325,8.320508641190827e-05,0.00023256537679117173,5.489079194376245e-05
470033583_1,470033583,18820308,D,0,Chinese,nationality,Some of the courts have been admitting [MASK] to citizenship and I propose to prohibit it .,0.0003779698454309255,7.687982360948808e-06,4.1673079977044836e-05,1.5979649106157012e-05,0.00010065501555800438,1.7200311049236916e-05,0.0006587647367268801,0.00018235592870041728
650153475_2,650153475,19180206,D,0,aliens,direct,I should think you could draft any [MASK] under the provisions of thisbill .,0.00012561262701638043,0.0001218320830957964,9.760760440258309e-05,6.460316217271611e-05,0.00011968614853685722,3.6777141758648213e-06,0.00035414163721725345,0.00015457945119123906
1100120891_27,1100120891,20071115,D,0,aliens,direct,I understand the impulse to prevent illegal [MASK] from getting predatory mortgages .,0.00038740396848879755,4.855142469750717e-05,8.745181548874825e-05,2.753501757979393e-05,0.00022215783246792853,1.2856233297497965e-05,0.00015073217218741775,6.0926307924091816e-05
530022857_0,530022857,18931011,R,0,Chinese,nationality,Suppose we pass this bill and extend the time for the registration of these [MASK] . and suppose they should again refrain from registering . what will then be the position of the United States ?,0.0002598153077997267,0.0002307913382537663,0.00012573591084219515,1.761980092851445e-05,0.0005264981300570071,8.837278983264696e-06,0.0025351177901029587,7.193767032731557e-06
970225647_0,970225647,19820813,D,0,Haitians,nationality,If this bill were law some years ago . could the case that resulted in Judge Kings decision on the [MASK] been allowed ?,8.156381227308884e-05,3.727815783349797e-05,5.101165152154863e-05,0.00024274335009977221,3.6001558328280225e-05,5.207006779528456e-06,0.00027816544752568007,3.7543017242569476e-05
780106374_0,780106374,19431020,R,0,Chinese,nationality,The gentleman will admit that what you are doing today does not put the [MASK] on the same basis as . the European nations . for example ?,0.00022386980708688498,0.00010441138147143647,3.3499920391477644e-05,6.263078830670565e-05,0.0002131288347300142,1.1953538887610193e-05,0.0007599424570798874,0.00031850190134719014
780106374_0,780106374,19431020,R,1,European,nationality,The gentleman will admit that what you are doing today does not put the Chinese on the same basis as . the [MASK] nations . for example ?,4.629298928193748e-06,1.5346304280683398e-06,1.2830430478061317e-06,1.3629567092721118e-06,3.589287416616571e-06,1.64605967256648e-06,0.00013529726129490882,4.5302494982024655e-06
1050128638_b000,1050128638,19980423,Unknown,0,Polish,nationality,Janiszewski . who will be honored May 2nd by the Pulaski Council of Milwaukee as the [MASK] Heritage Award Recipient at the groups annual Polish Constitution Day festivities .,4.6457789721898735e-06,7.915268156466482e-07,6.519516659864166e-07,9.712752216728404e-06,1.0647784620232414e-05,1.4352542166307103e-05,8.63417808432132e-05,2.664261501195142e-06
1050128638_b000,1050128638,19980423,Unknown,1,Polish,nationality,Janiszewski . who will be honored May 2nd by the Pulaski Council of Milwaukee as the Polish Heritage Award Recipient at the groups annual [MASK] Constitution Day festivities .,2.4622564524179325e-05,1.157706947196857e-06,6.516111170640215e-07,1.6446445442852564e-05,2.4407538148807362e-05,7.34161221771501e-05,4.071972944075242e-05,4.356692443252541e-06
510088672_1,510088672,18900625,D,0,aliens,direct,I have not the document here . but I read from a transcript : No distinction as to resident [MASK] and citizens as to : possession . taxation . enjoyment . and descent of property shall be made .,0.00017563003348186612,0.000475161534268409,2.6407555196783505e-05,1.1113894288428128e-05,2.687101368792355e-05,2.7382893676985987e-06,0.0005817899364046752,1.869446350610815e-05
810188471_0,810188471,19500304,D,0,German,nationality,The people whom I have described . from Czechoslovakia . who are among the 8.000.000 we have been discussing . are of [MASK] ethnic origin . and under the committee bill I think some of them would qualify .,3.715653747349279e-06,7.133637609513244e-07,1.2669092939177062e-06,1.063276954482717e-06,2.690187557163881e-06,3.355501348778489e-06,4.245245872880332e-05,1.6475059965159744e-06
1090139596_17,1090139596,20060525,D,0,refugees,direct,Residents of lowlying islands . like Tuvalu have applied for entry into other countries as climate [MASK] and have been denied .,0.00017440867668483406,9.237178892362863e-05,0.00011932979396078736,0.00010300512076355517,7.333538087550551e-05,0.00013460920308716595,0.0007953427266329527,0.012822163291275501
1090139596_17,1090139596,20060525,D,1,European,nationality,The [MASK] heat wave of 2003 killed over 15.000 people .,1.0026904419646598e-05,5.642891096613312e-07,1.6282090655295178e-05,0.00044130347669124603,5.166727078176336e-06,1.0605490388115868e-06,1.0660528459993657e-05,3.670556679935544e-06
780028323_0,780028323,19430323,R,0,British,nationality,I would like to ask If there has been any agreement reached by the [MASK] maritime authorities as to putting the wages of Chinese seamen somewhat on a par with British seamen when employed on British ships . and if there is any insurance to be taken out on these Chinamen who are members of the crew in connection with the hazards of their duty ?,9.542544177065793e-08,2.3843128929001978e-06,2.582218598945474e-07,5.320816853782162e-07,1.6144042547239223e-07,6.016620091031655e-08,6.23128107690718e-06,2.714798768010951e-07
780028323_0,780028323,19430323,R,1,Chinese,nationality,I would like to ask If there has been any agreement reached by the British maritime authorities as to putting the wages of [MASK] seamen somewhat on a par with British seamen when employed on British ships . and if there is any insurance to be taken out on these Chinamen who are members of the crew in connection with the hazards of their duty ?,2.1172745334752108e-07,3.0621496989624575e-05,4.372658963802678e-07,3.181685599429329e-07,7.071109848766355e-07,3.697182293649348e-08,7.325274509639712e-06,7.682128284614009e-07
780028323_0,780028323,19430323,R,2,British,nationality,I would like to ask If there has been any agreement reached by the British maritime authorities as to putting the wages of Chinese seamen somewhat on a par with [MASK] seamen when employed on British ships . and if there is any insurance to be taken out on these Chinamen who are members of the crew in connection with the hazards of their duty ?,4.2876018824244966e-07,4.2674641008488834e-05,1.3431379102257779e-06,2.297740024914674e-07,1.709435991870123e-06,2.759437620625249e-07,8.150015491992235e-05,2.0834229417232564e-06
780028323_0,780028323,19430323,R,3,British,nationality,I would like to ask If there has been any agreement reached by the British maritime authorities as to putting the wages of Chinese seamen somewhat on a par with British seamen when employed on [MASK] ships . and if there is any insurance to be taken out on these Chinamen who are members of the crew in connection with the hazards of their duty ?,3.074188725804561e-06,0.004949904512614012,8.3653812907869e-06,2.0560401026159525e-06,0.00014338307664729655,9.905882052407833e-07,0.002737500239163637,1.7093399947043508e-05
720158696_0,720158696,19320706,D,0,foreigners,direct,Speaker . reserving the right to object . as I understand it . this is what was known among restrictionists as the unemployed husbands bill . which permits American women to marry [MASK] and bring those foreigners to America .,5.705757303076098e-06,7.462445523742645e-07,8.777323614594934e-07,6.481786130052569e-08,1.8100657825925737e-06,4.1710788423188205e-07,0.0001296142872888595,2.0225249386385258e-07
720158696_0,720158696,19320706,D,1,foreigners,direct,Speaker . reserving the right to object . as I understand it . this is what was known among restrictionists as the unemployed husbands bill . which permits American women to marry foreigners and bring those [MASK] to America .,0.0007333546527661383,0.006432201713323593,0.0008038574014790356,3.770647890632972e-05,3.811194619629532e-05,1.4921785805199761e-05,0.001899930415675044,0.00017151227802969515
990175525_0,990175525,19860416,R,0,refugees,direct,The gentleman must admit . though . there is a sort of logic to the HamiltonBarnesRichardson amendment because it recognizes that once we cut the legs out from the Contra military effort there will be a flood of [MASK] and we are now moving into the refugee business under the aegis of the U.N.,0.0002811634331010282,0.00030270058778114617,0.0008335391175933182,0.00013507873518392444,0.00010105936962645501,0.00019350199727341533,0.023144980892539024,0.0009781213011592627
990175525_0,990175525,19860416,R,1,refugee,direct,The gentleman must admit . though . there is a sort of logic to the HamiltonBarnesRichardson amendment because it recognizes that once we cut the legs out from the Contra military effort there will be a flood of refugees and we are now moving into the [MASK] business under the aegis of the U.N.,3.1284012948162854e-05,0.000327070418279618,7.093185558915138e-05,1.2056383638991974e-05,0.0006650120485574007,1.0198621566814836e-05,0.00169054523576051,4.193697532173246e-05
700016720_0,700016720,19280117,D,0,Alien,direct,The [MASK] Property Custodians salary is raised on the theory that he is an able matl in the right place .,0.00012409256305545568,0.00016886921366676688,4.61736781289801e-05,7.462737994501367e-05,0.00022919454204384238,1.1987836842308752e-05,6.146162922959775e-05,0.0004757345886901021
670309221_0,670309221,19220818,D,0,Mexican,nationality,Is it not also true that [MASK] and Russian labor has been brought In and child labor has been employed ?,5.220891034696251e-05,4.152710607741028e-05,7.296813691937132e-06,2.7172884529136354e-06,2.883982779167127e-05,5.746046099375235e-06,0.0001710452779661864,1.5089493672348908e-06
670309221_0,670309221,19220818,D,1,Russian,nationality,Is it not also true that Mexican and [MASK] labor has been brought In and child labor has been employed ?,3.0737479391973466e-05,2.1999937871441944e-06,3.8829498407721985e-06,4.093371899216436e-06,1.7334350559394807e-05,3.0998369311419083e-06,2.2812069801148027e-05,6.510025514216977e-07
710166289_b000,710166289,19300402,D,0,Mexicans,nationality,I judge from the Senators remarks that he is opposed to discrimination by letting Canadians in and shutting out [MASK] and South Americans .,6.5964291025011335e-06,2.675458972589695e-06,5.229297130426858e-06,2.529510311433114e-06,1.4905779153195908e-06,2.2922006337466883e-06,8.381688530789688e-05,1.8141402051696787e-06
710166289_b000,710166289,19300402,D,1,South Americans,nationality,I judge from the Senators remarks that he is opposed to discrimination by letting Canadians in and shutting out Mexicans and [MASK] .,1.7927119188243523e-05,2.1795349312014878e-06,4.937897756462917e-06,1.795091520762071e-05,4.54159908258589e-06,8.338369298144244e-06,0.0001636239467188716,6.115504675108241e-06
710166289_b000,710166289,19300402,D,2,Mexicans,nationality,Would the Senator be for the measure if we would amend it so as to exclude Canadians as well as [MASK] and Central and South Americans ?,8.48156378197018e-06,5.33531783730723e-06,4.351246388978325e-06,4.6210939217417035e-06,4.314892976253759e-06,4.564455593936145e-06,4.967644781572744e-05,2.562173904152587e-06
710166289_b000,710166289,19300402,D,3,South Americans,nationality,Would the Senator be for the measure if we would amend it so as to exclude Canadians as well as Mexicans and Central and [MASK] ?,1.0451689377077855e-05,7.628854291397147e-06,3.901816853613127e-06,1.1010264643118717e-05,1.7716758975439006e-06,3.5531875255401246e-06,2.8627733627217822e-05,4.384719431982376e-06
500105523_31,500105523,18880815,R,0,Chinese,nationality,The whole [MASK] question was then explained in these Halls by the Senators from the Pacific coast .,0.00013687297177966684,0.0001525386905996129,8.281075133709237e-05,9.193549340125173e-05,7.894262671470642e-05,4.2117801058338955e-05,0.0002207823417847976,6.154876609798521e-05
500105523_31,500105523,18880815,R,1,Chinese,nationality,Th discussion was calm . deliberate . and exhaustive . and the Republican party of the North deliberately decided that they would not incorporate the [MASK] in the bodypolitic .,0.0005531239439733326,5.87103349971585e-05,0.0007325333426706493,0.0002256437437608838,0.00038877539918757975,0.0001449093979317695,0.0012519723968580365,0.001572424196638167
620080332_3,620080332,19120130,Unknown,0,foreigners,direct,I think . are [MASK] .,0.00019690676708705723,1.1430265658418648e-05,1.4209085748007055e-05,2.9840168281225488e-05,3.000704600708559e-05,1.1309973160678055e-05,0.00019355966651346534,6.0087240854045376e-05
940066329_8,940066329,19750603,R,0,Chinese,nationality,To print the ballot in [MASK] . for instance . in San Francisco . does not make any sense at all .,1.171960866486188e-05,1.4742414350621402e-05,3.94250855606515e-06,3.603980803745799e-05,3.797068711719476e-05,8.073589924606495e-06,5.197255086386576e-05,2.030731047852896e-05
940066329_8,940066329,19750603,R,1,Chinese,nationality,My daughterinlaw . who is [MASK] . lives out there in the San Francisco area .,3.459702566033229e-05,5.564090770349139e-06,1.8204242223873734e-05,1.7283851775573567e-05,2.6419236746733077e-05,7.227321475511417e-06,4.620306208380498e-05,2.1646823370247148e-05
940066329_8,940066329,19750603,R,2,Chinese,nationality,She does not want to have the ballots printed in [MASK] .,3.545416984707117e-05,3.773153821384767e-06,2.973674054373987e-05,4.0198417991632596e-05,0.00014453889161814004,6.443143774959026e-06,0.0002306253300048411,4.564451955957338e-05
860261884_0,860261884,19600628,R,0,foreigners,direct,Is the gentleman saying we should all have something on the order of fallout shelters or caves so we can isolate ourselves from all [MASK] who come to this country ?,0.0034453317057341337,2.075719748972915e-05,0.0006720363162457943,7.715299034316558e-06,8.191104279831052e-05,0.0004089074791409075,0.008213043212890625,0.00608089892193675
710174527_1,710174527,19300414,R,0,aliens,direct,What is the difference whether you permit the [MASK] to come to this country without restriction or permit the products of their industry and labor to come in under a tariff advocated by the Democraticleft wing Republican coalition ?,0.0013580212835222483,0.019385596737265587,0.00019655337382573634,6.525703065562993e-05,0.0031417417339980602,5.5812775826780125e-05,0.004212220199406147,6.75595729262568e-05
880253929_45,880253929,19640720,D,0,Mexican,nationality,The members served as the preliminary judges and selected the five finalists who were then presented to the final judges who were : Arthur Velasquez . of the Commission on SpanishSpeaking Residents of Illinois and the present president of the [MASK] Chamber of Commerce .,1.851527122198604e-05,5.4264432947093155e-06,2.024691639235243e-06,2.2659971818939084e-06,1.4205480511009227e-05,1.138594416261185e-05,1.4082224879530258e-05,0.00010791159002110362
880253929_45,880253929,19640720,D,1,Mexican,nationality,M.D .. the representative of the Association of [MASK] Physicians . and the Reverend William Goedert . a high official of the Catholic Board of Education .,5.226156281423755e-05,9.574948762747226e-07,0.00016564555699005723,2.5020208340720274e-06,2.834751740010688e-06,3.019028554263059e-06,0.0007823521154932678,6.519683665828779e-06
670216670_1,670216670,19220415,D,0,immigrants,direct,They are . of course . using that system now . but . if it should be abolished . the Bureau of Immigration are afraid that a very undesirable class of [MASK] may be admitted to our shores .,0.0006254857871681452,6.161720375530422e-05,7.051151624182239e-05,9.071874956134707e-06,7.544333493569866e-05,4.026308306492865e-05,0.00032355659641325474,2.0788942492799833e-05
830167888_0,830167888,19540504,D,0,aliens,direct,Will the Senator from Maryland identify the countries from which the [MASK] come . and the number from each country ?,0.0019509120611473918,0.00863937009125948,0.001436977880075574,0.0007867351523600519,0.0008107797475531697,0.00020057617803104222,0.010742411017417908,0.0004900286439806223
700110979_0,700110979,19280521,R,0,Italian,nationality,You say this bill does not do anything for the prospective [MASK] immigrants . women . and children .,5.790985596831888e-06,6.606965143873822e-06,8.369140232389327e-06,9.350641448691022e-06,2.9674815777980257e-06,5.53192148800008e-06,0.00010134963667951524,3.954110070480965e-06
700110979_0,700110979,19280521,R,1,immigrants,direct,You say this bill does not do anything for the prospective Italian [MASK] . women . and children .,7.219437065941747e-06,9.297482392867096e-06,1.2146712833782658e-05,4.504575827013468e-06,3.383043349458603e-06,8.004441269804374e-07,0.0030484292656183243,1.9458930182736367e-06
1050144387_1,1050144387,19980522,D,0,immigrants,direct,But I can not find the rationale for leaving out of scope the legal [MASK] .,0.00012859675916843116,0.00010156190546695143,3.37448509526439e-05,7.956011540954933e-05,0.0003922383184544742,9.242141459253617e-06,0.000287737901089713,0.0038904084358364344
720027256_0,720027256,19320127,R,0,Danish,nationality,Is it the Senators interpretation of section 7 that if a Chinaman should come here upon a [MASK] ship and the ship should land . he could be taken off of that ship and be deported and would not be permitted to return to his ship and go with it ?,1.467088713980047e-05,0.04719235748052597,0.00012005057942587882,5.435082130134106e-06,2.8771915822289884e-05,5.6432231758662965e-06,0.0034561329521238804,0.00016595663328189403
1030005571_7,1030005571,19930204,R,0,aliens,direct,It also allows Illegal [MASK] to register .,0.00019059130863752216,6.419032433768734e-05,1.7639375073486008e-05,5.068626251159003e-06,1.096242522180546e-05,2.152104343622341e-06,0.0001050501741701737,3.812720751739107e-05
700031772_0,700031772,19280209,Unknown,0,alien,direct,At the conclusion of the morning business . subject to the consideration of the [MASK] property bill .,1.502703071309952e-05,2.540800596761983e-05,6.764026693417691e-06,5.605826299870387e-05,0.0004464040684979409,8.982936378743034e-06,0.00035071064485237,1.9205403077648953e-05
640301101_0,640301101,19170227,R,0,Mexican,nationality,But down on the [MASK] border there must be fewer Chinese coming across than under normal conditions .,4.009064923593542e-06,2.064307773252949e-05,3.541940941431676e-06,1.7519960238132626e-05,1.6955102637439268e-06,1.112262634705985e-05,0.0001383464114041999,3.7363920455391053e-06
640301101_0,640301101,19170227,R,1,Chinese,nationality,But down on the Mexican border there must be fewer [MASK] coming across than under normal conditions .,0.008852247148752213,0.004736216273158789,0.0010796062415465713,0.001828846288844943,0.0004972643218934536,0.00024791163741610944,0.03484896942973137,0.0004332992830313742
610077289_2,610077289,19091216,R,0,immigrants,direct,I submit a partial report to Congress on the changes in bodily form in descendants of [MASK] .,0.0053865076042711735,1.3910925190430135e-05,0.00045535608660429716,0.00016451017290819436,0.0002485064906068146,0.0002473478962201625,0.0029391730204224586,3.552878479240462e-05
770248553_1,770248553,19421202,A,0,refugees,direct,Speaker . is this the bill that provides for the deportation of [MASK] and seamen ?,0.0001715693942969665,0.0005541170830838382,1.3509662494470831e-05,2.904697976191528e-05,2.3445303668268025e-05,4.894583980785683e-05,0.08468345552682877,1.1459864253993146e-05
960094047_20,960094047,19790725,Unknown,0,Irish,nationality,He played three seasons at old [MASK],3.931122449785107e-08,1.5859257018746575e-08,1.8014136848876205e-09,9.909794584928022e-08,6.659863061031501e-08,1.5037819878216396e-08,6.486371972869165e-08,2.901975193481121e-08
860296652_1,860296652,19600831,R,0,Mexican,nationality,Lynn . legislative director of the American Farm Bureau Federation . favoring an extension of the termination date of the [MASK] farm labor program .,3.2062645914265886e-05,2.0446066173462896e-06,9.736417268868536e-06,4.625086148735136e-06,1.4395889593288302e-05,5.186715952731902e-06,0.003810039022937417,4.121237680010381e-07
660333727_47,660333727,19210219,D,0,alien,direct,Investigation of the Government handling of [MASK] property is dema : nded . 10 .,4.553189137368463e-05,1.456766312912805e-05,2.3422692265739897e-06,3.4405429687467404e-06,3.431329969316721e-05,3.2269970233755885e-06,0.0005774411256425083,8.560847163607832e-06
660333727_47,660333727,19210219,D,1,German,nationality,Attacks against citizens of [MASK] descent should be resented . 12 .,1.7612390365684405e-05,1.443294650016469e-06,3.716683750099037e-06,2.5215524601662764e-06,2.2797212295699865e-06,2.5731199002620997e-06,0.00037635842454619706,6.699592631775886e-06
660154412_417,660154412,19200117,D,0,English,nationality,It wvould give every rsidert a knowledge of the [MASK] tone .,0.00022247718879953027,6.356231460813433e-05,0.00011900273966602981,0.0003486362984403968,0.0026603571604937315,2.595446858322248e-05,0.0004872578429058194,0.0003305071440991014
930002500_b001,930002500,19730118,R,0,English,nationality,Most other centers were illprepared for Spanishspeaking participants . and some actually turned away those who could speak no [MASK] .,3.3591663850529585e-06,3.5822022255160846e-06,4.167530732956948e-06,2.366009539400693e-06,3.967408702010289e-06,7.819543270670692e-07,2.477323687344324e-05,5.8649282436817884e-05
710304909_0,710304909,19310221,R,0,aliens,direct,It does not apply to any [MASK] who have been living in the country and who are declarants for citizenship . or the like ?,1.4739445759914815e-05,2.4545970518374816e-06,1.2716634500975488e-06,3.5789066714642104e-06,2.8079066396458074e-06,1.911535036924761e-06,0.00021772395120933652,2.459225015627453e-06
670341222_0,670341222,19221213,R,0,aliens,direct,It seems to me that if this Committee on Immigration would bring out a bill requiring registration of [MASK] it would go a long way toward solving the difficulty .,0.000839883228763938,0.0001265574828721583,0.00012848454935010523,9.681940355221741e-06,8.272066042991355e-05,2.4952047169790603e-05,0.00035014102468267083,4.937732683174545e-06
530009367_1,530009367,18930902,D,0,Chinese person,nat_role,The internalrevenue collector in the district In which I reside would live 500 miles from the Chinese [MASK] seeking the certificate .,4.3708823795896024e-05,5.612231689156033e-05,4.958188583259471e-06,4.4093085307395086e-05,0.00012801239790860564,1.0649601790646557e-05,0.002178728813305497,3.0213050195015967e-05
660348628_0,660348628,19210303,R,0,Alien,direct,Not any property rights which would in any way involve him with the [MASK] Property Custodian .,0.00013190867321100086,6.988893437664956e-05,9.988265810534358e-05,1.9467526726657525e-05,0.0002493295760359615,2.0017883798573166e-05,0.0007609703461639583,8.532342326361686e-05
650060546_0,650060546,19170613,R,0,Chinese,nationality,That was an illustration . and what I want to ask the gentleman is whether the [MASK] . having been induced-,0.0006885164184495807,0.00010121922241523862,0.004321252927184105,0.0002848873264156282,0.0003826573956757784,0.00012202543439343572,0.0006838656845502555,0.0014099279651418328
890268162_43,890268162,19660824,D,0,refugees,direct,"July 23rd . 1955 ) published by the Arab News Agency of Cairo declared : "" There are [MASK] who hold as many as 500 UNRWA ration cards . 499 of them belonging to refugees long dead .",9.493678226135671e-05,3.732876211870462e-05,3.003347410412971e-05,1.0046271199826151e-05,0.00011081078991992399,1.9366831111256033e-05,0.004736156668514013,3.519374513416551e-05
890268162_43,890268162,19660824,D,1,refugees,direct,"July 23rd . 1955 ) published by the Arab News Agency of Cairo declared : "" There are refugees who hold as many as 500 UNRWA ration cards . 499 of them belonging to [MASK] long dead .",8.953746873885393e-05,4.828315923077753e-06,6.0586451581912115e-05,1.4404308785742614e-05,5.620012871077051e-06,3.0088474431977374e-06,0.0032075964845716953,5.230027909419732e-06
890268162_43,890268162,19660824,D,2,Refugee,direct,[MASK] capitalists is what the UNRWA calls them .,0.0010098513448610902,5.153537858859636e-05,2.216339998994954e-05,3.928271689801477e-05,0.0011250382522121072,0.00010201387340202928,0.0003521429607644677,4.0345323213841766e-05
860137810_b000,860137810,19590907,Unknown,0,Polish,nationality,Pa .. in which he encloses a r6sum6 of the 1959 convention held in WilkesBarre by the American Council of [MASK] Cultural Clubs .,9.564236097503453e-05,3.893023290402198e-07,7.615822710249631e-07,2.6720058485807385e-06,3.6830642784480006e-05,1.067051243808237e-06,3.17169506161008e-05,1.0643037740010186e-06
770110883_1,770110883,19411118,R,0,aliens,direct,How many deportable [MASK] would come under the provisions of this bill who are here now in the United States ?,0.0007052317960187793,4.598596569849178e-05,3.577394090825692e-05,3.0856056127959164e-06,1.1391984116926324e-05,5.280616733216448e-06,0.00047975839697755873,1.0742426638898905e-05
830220215_236,830220215,19540720,R,0,refugees,direct,They protected Jewish [MASK] and succeeded in saving a considerable number of them .,0.00021479284623637795,0.0001213418654515408,8.31215875223279e-05,8.83518259797711e-06,1.7348170331388246e-06,1.2089436495443806e-05,0.0030269273556768894,2.0800855054403655e-05
700034136_0,700034136,19280213,R,0,aliens,direct,Will the gentleman . as he goes along . mention the various classes that he would like to get in . outside of the present lawthe wives of [MASK] who are not citizens and their fathers and mothers and children ?,0.0003063068725168705,8.756833267398179e-06,5.9445592341944575e-06,2.001843540710979e-06,7.241634739330038e-05,8.926181180868298e-06,0.012288765981793404,2.9164143597881775e-06
490083007_0,490083007,18860628,D,0,Chinese,nationality,Will the gentleman permit me to ask him whether he does not know that . under the treaty it is not possible to entirely prohibit [MASK] immigration . ?,0.00010192730405833572,1.507186607341282e-05,2.0288083760533482e-05,2.5138549517578213e-06,1.7144937373814173e-05,1.0248249054711778e-05,0.0015489364741370082,4.393855761009036e-06
CREC-2015-11-04-pt1-PgS7743_0014_13,CREC-2015-11-04-pt1-PgS7743_0014,20151104,R,0,immigrants,direct,The Democratic leader suggested that locking up aggravated felons is somehow disrespectful to [MASK] .,0.0006511589745059609,5.094316293252632e-06,2.229982055723667e-05,7.624898898939136e-06,0.00010709878552006558,1.039880771713797e-05,0.0025412633549422026,0.00013150929589755833
CREC-2015-11-04-pt1-PgS7743_0014_13,CREC-2015-11-04-pt1-PgS7743_0014,20151104,R,1,immigrant,direct,With all respect . as the son of an [MASK] .,0.0033111958764493465,8.064125722739846e-07,2.5402552637388e-05,1.6570411389693618e-06,0.000856174505315721,2.9560780603787862e-05,0.016432181000709534,2.4734504222578835e-06
CREC-2015-11-04-pt1-PgS7743_0014_13,CREC-2015-11-04-pt1-PgS7743_0014,20151104,R,2,immigrants,direct,I believe [MASK] who come here legally . who are not criminals . should be treated markedly different from murderers and rapists .,6.152935384307057e-05,1.0310320703865727e-06,1.361125441690092e-06,5.83030214329483e-07,9.87542443908751e-06,4.33280183642637e-06,0.0010154172778129578,3.871683475153986e-06
600030821_1,600030821,19080304,R,0,alien,direct,I ask unanimous consent to print in the RECORD newspaper articles as to [MASK] criminals in New York and Chicago .,6.291214958764613e-05,2.1410103727248497e-05,7.89546174928546e-05,5.533923285838682e-06,0.00017395192116964608,0.00022987916599959135,0.0002554553793743253,3.075634595006704e-05
590163136_11,590163136,19070216,D,0,Japanese,nationality,Tie [MASK] Invasion of Colorado is no fallacy .,0.00015471719962079078,4.752944369101897e-05,0.0001703423185972497,1.915752909553703e-05,7.165925489971414e-05,4.676182652474381e-05,0.0018696063198149204,3.5568133171182126e-05
590163136_11,590163136,19070216,D,1,Japanese,nationality,I have been aware for a year or more that this company . tie Colorado Fuel and Iron Company . a largo steel manufacturing company in Colorado . has been engaged in replacing a large untlnher of its white workingmen with [MASK] .,2.092940849252045e-05,8.146413165377453e-06,2.514357447580551e-06,3.0071182663959917e-06,0.0002176762354793027,6.200868028827244e-06,0.00048620859161019325,3.1458521334570833e-06
440109535_0,440109535,18770228,D,0,Chinese,nationality,I ask unanimous consent to present the report of the joint select committee oia the [MASK] question . and also the report of the expenses of the House part of the committee .,3.442524030106142e-05,3.8315643905662e-05,1.687315307208337e-05,2.3640362996957265e-05,5.218166916165501e-05,2.097217111440841e-05,6.077514262869954e-05,0.00010084608948091045
710108588_0,710108588,19300128,D,0,alien,direct,Is It not a fact that ninety out of one hundred times they do not give the [MASK] a chance to see the consul ?,0.00033885904122143984,1.0676455531211104e-05,9.829305054154247e-05,4.828691453440115e-05,1.9252080164733343e-05,0.00015693609020672739,0.0090151596814394,2.4406908778473735e-05
680070001_1,680070001,19240402,D,0,Japanese nationals,nat_role,Iwould like to ask the Senator this question : Suppose the 3 per cent quota were applied to Japanese [MASK] on the 1890 basis . how many Japanese would it let into the United States annually ?,6.8952576839365065e-06,0.0002081630809698254,1.8962124158861116e-05,3.530215963110095e-06,1.1495032595121302e-05,3.0609467103204224e-06,0.004039313644170761,1.0035898867499782e-06
680070001_1,680070001,19240402,D,1,Japanese,nationality,Iwould like to ask the Senator this question : Suppose the 3 per cent quota were applied to Japanese nationals on the 1890 basis . how many [MASK] would it let into the United States annually ?,9.169837721856311e-05,0.00019748377962969244,3.184220986440778e-05,8.113088551908731e-05,4.408291351865046e-05,1.854722540883813e-05,0.0020121969282627106,1.0122053026861977e-06
600155008_0,600155008,19090303,D,0,immigrants,direct,Why are the railroads exempt from the requirements of the law with reference to [MASK] coming .over the -border ?,0.0001617713423911482,0.008959208615124226,2.167540878872387e-05,3.4336735552642494e-05,0.00013248484174255282,2.9239436116768047e-06,0.0007558150100521743,0.0003823363804258406
870032875_0,870032875,19610330,Unknown,0,migrant,direct,Federal legislation will not cure the slums of Jersey City or Newark any more than it will cure the slums in the [MASK] labor camps .,0.0002601583255454898,1.2043635251757223e-05,7.55868386477232e-05,0.00010380696039646864,8.781905489740893e-05,1.912248262669891e-05,0.010325709357857704,6.25899792794371e-06
CREC-2015-10-28-pt1-PgH7322_0001_171,CREC-2015-10-28-pt1-PgH7322_0001,20151028,R,0,immigrant,direct,There are districts where [MASK] gangs are taking over entire metro trains for themselves .,0.00020665500778704882,2.827465095833759e-06,1.5324983905884437e-05,4.782472842634888e-06,0.00010244939767289907,8.630023512523621e-05,0.00026753073325380683,1.817445081542246e-05
960247092_3,960247092,19800610,D,0,Haitians,nationality,Both [MASK] and Cubans are refugees in an economic sense . are they not ?,6.859500444988953e-06,6.738033562214696e-07,3.7224356219667243e-06,4.217971581965685e-05,2.8894962724734796e-06,2.833605685736984e-05,0.0001480696228099987,1.034914475894766e-06
